state,country,lat,long,date,confirmed
,Mali,17.570692,-3.996166000000001,4/5/20,45
,Saint Kitts and Nevis,17.357822,-62.782998,4/5/20,10
Northwest Territories,Canada,64.8255,-124.8457,4/5/20,4
Yukon,Canada,64.2823,-135.0,4/5/20,6
,Kosovo,42.602636,20.902977,4/5/20,145
,Burma,21.9162,95.956,4/5/20,21
Anguilla,United Kingdom,18.2206,-63.0686,4/5/20,3
British Virgin Islands,United Kingdom,18.4207,-64.64,4/5/20,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/5/20,5
,MS Zaandam,0.0,0.0,4/5/20,9
,Botswana,-22.3285,24.6849,4/5/20,6
,Burundi,-3.3731,29.9189,4/5/20,3
,Sierra Leone,8.460555000000001,-11.779889,4/5/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/5/20,2
,Malawi,-13.254307999999998,34.301525,4/5/20,4
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/5/20,2
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/5/20,1
,South Sudan,6.877000000000002,31.307,4/5/20,1
,Western Sahara,24.2155,-12.8858,4/5/20,4
,Sao Tome and Principe,0.18636,6.613081,4/5/20,0
,Yemen,15.552727,48.516388,4/5/20,0
,Comoros,-11.6455,43.3333,4/5/20,0
,Tajikistan,38.861034000000004,71.276093,4/5/20,0
,Afghanistan,33.0,65.0,4/6/20,367
,Albania,41.1533,20.1683,4/6/20,377
,Algeria,28.0339,1.6596,4/6/20,1423
,Andorra,42.5063,1.5218,4/6/20,525
,Angola,-11.2027,17.8739,4/6/20,16
,Antigua and Barbuda,17.0608,-61.7964,4/6/20,15
,Argentina,-38.4161,-63.6167,4/6/20,1554
,Armenia,40.0691,45.0382,4/6/20,833
Australian Capital Territory,Australia,-35.4735,149.0124,4/6/20,96
New South Wales,Australia,-33.8688,151.2093,4/6/20,2637
Northern Territory,Australia,-12.4634,130.8456,4/6/20,28
Queensland,Australia,-28.0167,153.4,4/6/20,921
South Australia,Australia,-34.9285,138.6007,4/6/20,411
Tasmania,Australia,-41.4545,145.9707,4/6/20,86
Victoria,Australia,-37.8136,144.9631,4/6/20,1158
Western Australia,Australia,-31.9505,115.8605,4/6/20,460
,Austria,47.5162,14.5501,4/6/20,12297
,Azerbaijan,40.1431,47.5769,4/6/20,641
,Bahamas,25.0343,-77.3963,4/6/20,29
,Bahrain,26.0275,50.55,4/6/20,756
,Bangladesh,23.685,90.3563,4/6/20,123
,Barbados,13.1939,-59.5432,4/6/20,60
,Belarus,53.7098,27.9534,4/6/20,700
,Belgium,50.8333,4.0,4/6/20,20814
,Benin,9.3077,2.3158,4/6/20,26
,Bhutan,27.5142,90.4336,4/6/20,5
,Bolivia,-16.2902,-63.5887,4/6/20,183
,Bosnia and Herzegovina,43.9159,17.6791,4/6/20,674
,Brazil,-14.235,-51.9253,4/6/20,12161
,Brunei,4.5353,114.7277,4/6/20,135
,Bulgaria,42.7339,25.4858,4/6/20,549
,Burkina Faso,12.2383,-1.5616,4/6/20,364
,Cabo Verde,16.5388,-23.0418,4/6/20,7
,Cambodia,11.55,104.9167,4/6/20,114
,Cameroon,3.848,11.5021,4/6/20,658
Alberta,Canada,53.9333,-116.5765,4/6/20,1250
British Columbia,Canada,49.2827,-123.1207,4/6/20,1266
Grand Princess,Canada,37.6489,-122.6655,4/6/20,13
Manitoba,Canada,53.7609,-98.8139,4/6/20,203
New Brunswick,Canada,46.5653,-66.4619,4/6/20,103
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/6/20,226
Nova Scotia,Canada,44.682,-63.7443,4/6/20,293
Ontario,Canada,51.2538,-85.3232,4/6/20,4347
Prince Edward Island,Canada,46.5107,-63.4168,4/6/20,22
Quebec,Canada,52.9399,-73.5491,4/6/20,8580
Saskatchewan,Canada,52.9399,-106.4509,4/6/20,249
,Central African Republic,6.6111,20.9394,4/6/20,8
,Chad,15.4542,18.7322,4/6/20,9
,Chile,-35.6751,-71.543,4/6/20,4815
Anhui,China,31.8257,117.2264,4/6/20,990
Beijing,China,40.1824,116.4142,4/6/20,587
Chongqing,China,30.0572,107.874,4/6/20,579
Fujian,China,26.0789,117.9874,4/6/20,350
Gansu,China,37.8099,101.0583,4/6/20,139
Guangdong,China,23.3417,113.4244,4/6/20,1532
Guangxi,China,23.8298,108.7881,4/6/20,254
Guizhou,China,26.8154,106.8748,4/6/20,146
Hainan,China,19.1959,109.7453,4/6/20,168
Hebei,China,39.549,116.1306,4/6/20,327
Heilongjiang,China,47.862,127.7615,4/6/20,524
Henan,China,33.882,113.614,4/6/20,1276
Hong Kong,China,22.3,114.2,4/6/20,914
Hubei,China,30.9756,112.2707,4/6/20,67803
Hunan,China,27.6104,111.7088,4/6/20,1019
Inner Mongolia,China,44.0935,113.9448,4/6/20,118
Jiangsu,China,32.9711,119.455,4/6/20,651
Jiangxi,China,27.614,115.7221,4/6/20,937
Jilin,China,43.6661,126.1923,4/6/20,98
Liaoning,China,41.2956,122.6085,4/6/20,142
Macau,China,22.1667,113.55,4/6/20,44
Ningxia,China,37.2692,106.1655,4/6/20,75
Qinghai,China,35.7452,95.9956,4/6/20,18
Shaanxi,China,35.1917,108.8701,4/6/20,256
Shandong,China,36.3427,118.1498,4/6/20,780
Shanghai,China,31.202,121.4491,4/6/20,536
Shanxi,China,37.5777,112.2922,4/6/20,138
Sichuan,China,30.6171,102.7103,4/6/20,559
Tianjin,China,39.3054,117.323,4/6/20,180
Tibet,China,31.6927,88.0924,4/6/20,1
Xinjiang,China,41.1129,85.2401,4/6/20,76
Yunnan,China,24.974,101.487,4/6/20,184
Zhejiang,China,29.1832,120.0934,4/6/20,1264
,Colombia,4.5709,-74.2973,4/6/20,1579
,Congo (Brazzaville),-4.0383,21.7587,4/6/20,45
,Congo (Kinshasa),-4.0383,21.7587,4/6/20,161
,Costa Rica,9.7489,-83.7534,4/6/20,467
,Cote d'Ivoire,7.54,-5.5471,4/6/20,323
,Croatia,45.1,15.2,4/6/20,1222
,Diamond Princess,0.0,0.0,4/6/20,712
,Cuba,22.0,-80.0,4/6/20,350
,Cyprus,35.1264,33.4299,4/6/20,465
,Czechia,49.8175,15.473,4/6/20,4822
Faroe Islands,Denmark,61.8926,-6.9118,4/6/20,183
Greenland,Denmark,71.7069,-42.6043,4/6/20,11
,Denmark,56.2639,9.5018,4/6/20,4681
,Djibouti,11.8251,42.5903,4/6/20,90
,Dominican Republic,18.7357,-70.1627,4/6/20,1828
,Ecuador,-1.8312,-78.1834,4/6/20,3747
,Egypt,26.0,30.0,4/6/20,1322
,El Salvador,13.7942,-88.8965,4/6/20,69
,Equatorial Guinea,1.5,10.0,4/6/20,16
,Eritrea,15.1794,39.7823,4/6/20,31
,Estonia,58.5953,25.0136,4/6/20,1108
,Eswatini,-26.5225,31.4659,4/6/20,10
,Ethiopia,9.145,40.4897,4/6/20,44
,Fiji,-17.7134,178.065,4/6/20,14
,Finland,64.0,26.0,4/6/20,2176
French Guiana,France,3.9339,-53.1258,4/6/20,72
French Polynesia,France,-17.6797,149.4068,4/6/20,42
Guadeloupe,France,16.25,-61.5833,4/6/20,135
Mayotte,France,-12.8275,45.1662,4/6/20,147
New Caledonia,France,-20.9043,165.618,4/6/20,18
Reunion,France,-21.1351,55.2471,4/6/20,349
Saint Barthelemy,France,17.9,-62.8333,4/6/20,6
St Martin,France,18.0708,-63.0501,4/6/20,32
Martinique,France,14.6415,-61.0242,4/6/20,151
,France,46.2276,2.2137,4/6/20,74390
,Gabon,-0.8037,11.6094,4/6/20,24
,Gambia,13.4432,-15.3101,4/6/20,4
,Georgia,42.3154,43.3569,4/6/20,188
,Germany,51.0,9.0,4/6/20,103374
,Ghana,7.9465,-1.0232,4/6/20,214
,Greece,39.0742,21.8243,4/6/20,1755
,Guatemala,15.7835,-90.2308,4/6/20,70
,Guinea,9.9456,-9.6966,4/6/20,128
,Guyana,5.0,-58.75,4/6/20,31
,Haiti,18.9712,-72.2852,4/6/20,24
,Holy See,41.9029,12.4534,4/6/20,7
,Honduras,15.2,-86.2419,4/6/20,298
,Hungary,47.1625,19.5033,4/6/20,744
,Iceland,64.9631,-19.0208,4/6/20,1562
,India,21.0,78.0,4/6/20,4778
,Indonesia,-0.7893,113.9213,4/6/20,2491
,Iran,32.0,53.0,4/6/20,60500
,Iraq,33.0,44.0,4/6/20,1031
,Ireland,53.1424,-7.6921,4/6/20,5364
,Israel,31.0,35.0,4/6/20,8904
,Italy,43.0,12.0,4/6/20,132547
,Jamaica,18.1096,-77.2975,4/6/20,58
,Japan,36.0,138.0,4/6/20,3654
,Jordan,31.24,36.51,4/6/20,349
,Kazakhstan,48.0196,66.9237,4/6/20,662
,Kenya,-0.0236,37.9062,4/6/20,158
,South Korea,36.0,128.0,4/6/20,10284
,Kuwait,29.5,47.75,4/6/20,665
,Kyrgyzstan,41.2044,74.7661,4/6/20,216
,Latvia,56.8796,24.6032,4/6/20,542
,Lebanon,33.8547,35.8623,4/6/20,541
,Liberia,6.4281,-9.4295,4/6/20,14
,Liechtenstein,47.14,9.55,4/6/20,77
,Lithuania,55.1694,23.8813,4/6/20,843
,Luxembourg,49.8153,6.1296,4/6/20,2843
,Madagascar,-18.7669,46.8691,4/6/20,82
,Malaysia,2.5,112.5,4/6/20,3793
,Maldives,3.2028,73.2207,4/6/20,19
,Malta,35.9375,14.3754,4/6/20,241
,Mauritania,21.0079,10.9408,4/6/20,6
,Mauritius,-20.2,57.5,4/6/20,244
,Mexico,23.6345,-102.5528,4/6/20,2439
,Moldova,47.4116,28.3699,4/6/20,965
,Monaco,43.7333,7.4167,4/6/20,77
,Mongolia,46.8625,103.8467,4/6/20,15
,Montenegro,42.5,19.3,4/6/20,233
,Morocco,31.7917,-7.0926,4/6/20,1120
,Namibia,-22.9576,18.4904,4/6/20,16
,Nepal,28.1667,84.25,4/6/20,9
Aruba,Netherlands,12.5186,-70.0358,4/6/20,71
Curacao,Netherlands,12.1696,-68.99,4/6/20,13
Sint Maarten,Netherlands,18.0425,-63.0548,4/6/20,37
,Netherlands,52.1326,5.2913,4/6/20,18803
,New Zealand,-40.9006,174.886,4/6/20,1106
,Nicaragua,12.8654,-85.2072,4/6/20,6
,Niger,17.6078,8.0817,4/6/20,253
,Nigeria,9.082,8.6753,4/6/20,238
,North Macedonia,41.6086,21.7453,4/6/20,570
,Norway,60.472,8.4689,4/6/20,5865
,Oman,21.0,57.0,4/6/20,331
,Pakistan,30.3753,69.3451,4/6/20,3766
,Panama,8.538,-80.7821,4/6/20,1988
,Papua New Guinea,-6.315,143.9555,4/6/20,2
,Paraguay,-23.4425,-58.4438,4/6/20,113
,Peru,-9.19,-75.0152,4/6/20,2561
,Philippines,13.0,122.0,4/6/20,3660
,Poland,51.9194,19.1451,4/6/20,4413
,Portugal,39.3999,-8.2245,4/6/20,11730
,Qatar,25.3548,51.1839,4/6/20,1832
,Romania,45.9432,24.9668,4/6/20,4057
,Russia,60.0,90.0,4/6/20,6343
,Rwanda,-1.9403,29.8739,4/6/20,105
,Saint Lucia,13.9094,-60.9789,4/6/20,14
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/6/20,7
,San Marino,43.9424,12.4578,4/6/20,266
,Saudi Arabia,24.0,45.0,4/6/20,2605
,Senegal,14.4974,-14.4524,4/6/20,226
,Serbia,44.0165,21.0059,4/6/20,2200
,Seychelles,-4.6796,55.492,4/6/20,11
,Singapore,1.2833,103.8333,4/6/20,1375
,Slovakia,48.669,19.699,4/6/20,534
,Slovenia,46.1512,14.9955,4/6/20,1021
,Somalia,5.1521,46.1996,4/6/20,7
,South Africa,-30.5595,22.9375,4/6/20,1686
,Spain,40.0,-4.0,4/6/20,136675
,Sri Lanka,7.0,81.0,4/6/20,178
,Sudan,12.8628,30.2176,4/6/20,12
,Suriname,3.9193,-56.0278,4/6/20,10
,Sweden,63.0,16.0,4/6/20,7206
,Switzerland,46.8182,8.2275,4/6/20,21657
,Taiwan*,23.7,121.0,4/6/20,373
,Tanzania,-6.369,34.8888,4/6/20,24
,Thailand,15.0,101.0,4/6/20,2220
,Togo,8.6195,0.8248,4/6/20,58
,Trinidad and Tobago,10.6918,-61.2225,4/6/20,105
,Tunisia,34.0,9.0,4/6/20,596
,Turkey,38.9637,35.2433,4/6/20,30217
,Uganda,1.0,32.0,4/6/20,52
,Ukraine,48.3794,31.1656,4/6/20,1319
,United Arab Emirates,24.0,54.0,4/6/20,2076
Bermuda,United Kingdom,32.3078,-64.7505,4/6/20,39
Cayman Islands,United Kingdom,19.3133,-81.2546,4/6/20,39
Channel Islands,United Kingdom,49.3723,-2.3644,4/6/20,323
Gibraltar,United Kingdom,36.1408,-5.3536,4/6/20,109
Isle of Man,United Kingdom,54.2361,-4.5481,4/6/20,139
Montserrat,United Kingdom,16.7425,-62.1874,4/6/20,6
,United Kingdom,55.3781,-3.4360000000000004,4/6/20,51608
,Uruguay,-32.5228,-55.7658,4/6/20,406
,US,37.0902,-95.7129,4/6/20,366317
,Uzbekistan,41.3775,64.5853,4/6/20,457
,Venezuela,6.4238,-66.5897,4/6/20,165
,Vietnam,16.0,108.0,4/6/20,245
,Zambia,-15.4167,28.2833,4/6/20,39
,Zimbabwe,-20.0,30.0,4/6/20,10
Diamond Princess,Canada,0.0,0.0,4/6/20,0
,Dominica,15.415,-61.371,4/6/20,15
,Grenada,12.1165,-61.679,4/6/20,12
,Mozambique,-18.665695,35.529562,4/6/20,10
,Syria,34.802075,38.99681500000001,4/6/20,19
,Timor-Leste,-8.874217,125.727539,4/6/20,1
,Belize,13.1939,-59.5432,4/6/20,7
Recovered,Canada,0.0,0.0,4/6/20,0
,Laos,19.85627,102.495496,4/6/20,12
,Libya,26.3351,17.228331,4/6/20,19
,West Bank and Gaza,31.9522,35.2332,4/6/20,254
,Guinea-Bissau,11.8037,-15.1804,4/6/20,18
,Mali,17.570692,-3.996166000000001,4/6/20,47
,Saint Kitts and Nevis,17.357822,-62.782998,4/6/20,10
Northwest Territories,Canada,64.8255,-124.8457,4/6/20,5
Yukon,Canada,64.2823,-135.0,4/6/20,6
,Kosovo,42.602636,20.902977,4/6/20,145
,Burma,21.9162,95.956,4/6/20,22
Anguilla,United Kingdom,18.2206,-63.0686,4/6/20,3
British Virgin Islands,United Kingdom,18.4207,-64.64,4/6/20,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/6/20,8
,MS Zaandam,0.0,0.0,4/6/20,9
,Botswana,-22.3285,24.6849,4/6/20,6
,Burundi,-3.3731,29.9189,4/6/20,3
,Sierra Leone,8.460555000000001,-11.779889,4/6/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/6/20,2
,Malawi,-13.254307999999998,34.301525,4/6/20,5
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/6/20,2
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/6/20,1
,South Sudan,6.877000000000002,31.307,4/6/20,1
,Western Sahara,24.2155,-12.8858,4/6/20,4
,Sao Tome and Principe,0.18636,6.613081,4/6/20,4
,Yemen,15.552727,48.516388,4/6/20,0
,Comoros,-11.6455,43.3333,4/6/20,0
,Tajikistan,38.861034000000004,71.276093,4/6/20,0
,Afghanistan,33.0,65.0,4/7/20,423
,Albania,41.1533,20.1683,4/7/20,383
,Algeria,28.0339,1.6596,4/7/20,1468
,Andorra,42.5063,1.5218,4/7/20,545
,Angola,-11.2027,17.8739,4/7/20,17
,Antigua and Barbuda,17.0608,-61.7964,4/7/20,19
,Argentina,-38.4161,-63.6167,4/7/20,1628
,Armenia,40.0691,45.0382,4/7/20,853
Australian Capital Territory,Australia,-35.4735,149.0124,4/7/20,96
New South Wales,Australia,-33.8688,151.2093,4/7/20,2686
Northern Territory,Australia,-12.4634,130.8456,4/7/20,28
Queensland,Australia,-28.0167,153.4,4/7/20,934
South Australia,Australia,-34.9285,138.6007,4/7/20,411
Tasmania,Australia,-41.4545,145.9707,4/7/20,89
Victoria,Australia,-37.8136,144.9631,4/7/20,1191
Western Australia,Australia,-31.9505,115.8605,4/7/20,460
,Austria,47.5162,14.5501,4/7/20,12639
,Azerbaijan,40.1431,47.5769,4/7/20,717
,Bahamas,25.0343,-77.3963,4/7/20,33
,Bahrain,26.0275,50.55,4/7/20,811
,Bangladesh,23.685,90.3563,4/7/20,164
,Barbados,13.1939,-59.5432,4/7/20,63
,Belarus,53.7098,27.9534,4/7/20,861
,Belgium,50.8333,4.0,4/7/20,22194
,Benin,9.3077,2.3158,4/7/20,26
,Bhutan,27.5142,90.4336,4/7/20,5
,Bolivia,-16.2902,-63.5887,4/7/20,194
,Bosnia and Herzegovina,43.9159,17.6791,4/7/20,764
,Brazil,-14.235,-51.9253,4/7/20,14034
,Brunei,4.5353,114.7277,4/7/20,135
,Bulgaria,42.7339,25.4858,4/7/20,577
,Burkina Faso,12.2383,-1.5616,4/7/20,384
,Cabo Verde,16.5388,-23.0418,4/7/20,7
,Cambodia,11.55,104.9167,4/7/20,115
,Cameroon,3.848,11.5021,4/7/20,658
Alberta,Canada,53.9333,-116.5765,4/7/20,1373
British Columbia,Canada,49.2827,-123.1207,4/7/20,1266
Grand Princess,Canada,37.6489,-122.6655,4/7/20,13
Manitoba,Canada,53.7609,-98.8139,4/7/20,217
New Brunswick,Canada,46.5653,-66.4619,4/7/20,105
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/7/20,228
Nova Scotia,Canada,44.682,-63.7443,4/7/20,310
Ontario,Canada,51.2538,-85.3232,4/7/20,4726
Prince Edward Island,Canada,46.5107,-63.4168,4/7/20,22
Quebec,Canada,52.9399,-73.5491,4/7/20,9340
Saskatchewan,Canada,52.9399,-106.4509,4/7/20,260
,Central African Republic,6.6111,20.9394,4/7/20,8
,Chad,15.4542,18.7322,4/7/20,10
,Chile,-35.6751,-71.543,4/7/20,5116
Anhui,China,31.8257,117.2264,4/7/20,990
Beijing,China,40.1824,116.4142,4/7/20,587
Chongqing,China,30.0572,107.874,4/7/20,579
Fujian,China,26.0789,117.9874,4/7/20,351
Gansu,China,37.8099,101.0583,4/7/20,139
Guangdong,China,23.3417,113.4244,4/7/20,1533
Guangxi,China,23.8298,108.7881,4/7/20,254
Guizhou,China,26.8154,106.8748,4/7/20,146
Hainan,China,19.1959,109.7453,4/7/20,168
Hebei,China,39.549,116.1306,4/7/20,327
Heilongjiang,China,47.862,127.7615,4/7/20,544
Henan,China,33.882,113.614,4/7/20,1276
Hong Kong,China,22.3,114.2,4/7/20,935
Hubei,China,30.9756,112.2707,4/7/20,67803
Hunan,China,27.6104,111.7088,4/7/20,1019
Inner Mongolia,China,44.0935,113.9448,4/7/20,121
Jiangsu,China,32.9711,119.455,4/7/20,651
Jiangxi,China,27.614,115.7221,4/7/20,937
Jilin,China,43.6661,126.1923,4/7/20,98
Liaoning,China,41.2956,122.6085,4/7/20,144
Macau,China,22.1667,113.55,4/7/20,44
Ningxia,China,37.2692,106.1655,4/7/20,75
Qinghai,China,35.7452,95.9956,4/7/20,18
Shaanxi,China,35.1917,108.8701,4/7/20,256
Shandong,China,36.3427,118.1498,4/7/20,781
Shanghai,China,31.202,121.4491,4/7/20,538
Shanxi,China,37.5777,112.2922,4/7/20,138
Sichuan,China,30.6171,102.7103,4/7/20,560
Tianjin,China,39.3054,117.323,4/7/20,180
Tibet,China,31.6927,88.0924,4/7/20,1
Xinjiang,China,41.1129,85.2401,4/7/20,76
Yunnan,China,24.974,101.487,4/7/20,184
Zhejiang,China,29.1832,120.0934,4/7/20,1265
,Colombia,4.5709,-74.2973,4/7/20,1780
,Congo (Brazzaville),-4.0383,21.7587,4/7/20,45
,Congo (Kinshasa),-4.0383,21.7587,4/7/20,180
,Costa Rica,9.7489,-83.7534,4/7/20,483
,Cote d'Ivoire,7.54,-5.5471,4/7/20,349
,Croatia,45.1,15.2,4/7/20,1282
,Diamond Princess,0.0,0.0,4/7/20,712
,Cuba,22.0,-80.0,4/7/20,396
,Cyprus,35.1264,33.4299,4/7/20,494
,Czechia,49.8175,15.473,4/7/20,5017
Faroe Islands,Denmark,61.8926,-6.9118,4/7/20,184
Greenland,Denmark,71.7069,-42.6043,4/7/20,11
,Denmark,56.2639,9.5018,4/7/20,5071
,Djibouti,11.8251,42.5903,4/7/20,90
,Dominican Republic,18.7357,-70.1627,4/7/20,1956
,Ecuador,-1.8312,-78.1834,4/7/20,3747
,Egypt,26.0,30.0,4/7/20,1450
,El Salvador,13.7942,-88.8965,4/7/20,78
,Equatorial Guinea,1.5,10.0,4/7/20,16
,Eritrea,15.1794,39.7823,4/7/20,31
,Estonia,58.5953,25.0136,4/7/20,1149
,Eswatini,-26.5225,31.4659,4/7/20,10
,Ethiopia,9.145,40.4897,4/7/20,52
,Fiji,-17.7134,178.065,4/7/20,15
,Finland,64.0,26.0,4/7/20,2308
French Guiana,France,3.9339,-53.1258,4/7/20,72
French Polynesia,France,-17.6797,149.4068,4/7/20,47
Guadeloupe,France,16.25,-61.5833,4/7/20,139
Mayotte,France,-12.8275,45.1662,4/7/20,171
New Caledonia,France,-20.9043,165.618,4/7/20,18
Reunion,France,-21.1351,55.2471,4/7/20,358
Saint Barthelemy,France,17.9,-62.8333,4/7/20,6
St Martin,France,18.0708,-63.0501,4/7/20,32
Martinique,France,14.6415,-61.0242,4/7/20,152
,France,46.2276,2.2137,4/7/20,78167
,Gabon,-0.8037,11.6094,4/7/20,30
,Gambia,13.4432,-15.3101,4/7/20,4
,Georgia,42.3154,43.3569,4/7/20,196
,Germany,51.0,9.0,4/7/20,107663
,Ghana,7.9465,-1.0232,4/7/20,287
,Greece,39.0742,21.8243,4/7/20,1832
,Guatemala,15.7835,-90.2308,4/7/20,77
,Guinea,9.9456,-9.6966,4/7/20,144
,Guyana,5.0,-58.75,4/7/20,33
,Haiti,18.9712,-72.2852,4/7/20,25
,Holy See,41.9029,12.4534,4/7/20,7
,Honduras,15.2,-86.2419,4/7/20,305
,Hungary,47.1625,19.5033,4/7/20,817
,Iceland,64.9631,-19.0208,4/7/20,1586
,India,21.0,78.0,4/7/20,5311
,Indonesia,-0.7893,113.9213,4/7/20,2738
,Iran,32.0,53.0,4/7/20,62589
,Iraq,33.0,44.0,4/7/20,1122
,Ireland,53.1424,-7.6921,4/7/20,5709
,Israel,31.0,35.0,4/7/20,9248
,Italy,43.0,12.0,4/7/20,135586
,Jamaica,18.1096,-77.2975,4/7/20,63
,Japan,36.0,138.0,4/7/20,3906
,Jordan,31.24,36.51,4/7/20,353
,Kazakhstan,48.0196,66.9237,4/7/20,697
,Kenya,-0.0236,37.9062,4/7/20,172
,South Korea,36.0,128.0,4/7/20,10331
,Kuwait,29.5,47.75,4/7/20,743
,Kyrgyzstan,41.2044,74.7661,4/7/20,228
,Latvia,56.8796,24.6032,4/7/20,548
,Lebanon,33.8547,35.8623,4/7/20,548
,Liberia,6.4281,-9.4295,4/7/20,14
,Liechtenstein,47.14,9.55,4/7/20,78
,Lithuania,55.1694,23.8813,4/7/20,880
,Luxembourg,49.8153,6.1296,4/7/20,2970
,Madagascar,-18.7669,46.8691,4/7/20,88
,Malaysia,2.5,112.5,4/7/20,3963
,Maldives,3.2028,73.2207,4/7/20,19
,Malta,35.9375,14.3754,4/7/20,293
,Mauritania,21.0079,10.9408,4/7/20,6
,Mauritius,-20.2,57.5,4/7/20,268
,Mexico,23.6345,-102.5528,4/7/20,2785
,Moldova,47.4116,28.3699,4/7/20,1056
,Monaco,43.7333,7.4167,4/7/20,79
,Mongolia,46.8625,103.8467,4/7/20,15
,Montenegro,42.5,19.3,4/7/20,241
,Morocco,31.7917,-7.0926,4/7/20,1184
,Namibia,-22.9576,18.4904,4/7/20,16
,Nepal,28.1667,84.25,4/7/20,9
Aruba,Netherlands,12.5186,-70.0358,4/7/20,74
Curacao,Netherlands,12.1696,-68.99,4/7/20,13
Sint Maarten,Netherlands,18.0425,-63.0548,4/7/20,40
,Netherlands,52.1326,5.2913,4/7/20,19580
,New Zealand,-40.9006,174.886,4/7/20,1160
,Nicaragua,12.8654,-85.2072,4/7/20,6
,Niger,17.6078,8.0817,4/7/20,278
,Nigeria,9.082,8.6753,4/7/20,254
,North Macedonia,41.6086,21.7453,4/7/20,599
,Norway,60.472,8.4689,4/7/20,6086
,Oman,21.0,57.0,4/7/20,371
,Pakistan,30.3753,69.3451,4/7/20,4035
,Panama,8.538,-80.7821,4/7/20,2100
,Papua New Guinea,-6.315,143.9555,4/7/20,2
,Paraguay,-23.4425,-58.4438,4/7/20,115
,Peru,-9.19,-75.0152,4/7/20,2954
,Philippines,13.0,122.0,4/7/20,3764
,Poland,51.9194,19.1451,4/7/20,4848
,Portugal,39.3999,-8.2245,4/7/20,12442
,Qatar,25.3548,51.1839,4/7/20,2057
,Romania,45.9432,24.9668,4/7/20,4417
,Russia,60.0,90.0,4/7/20,7497
,Rwanda,-1.9403,29.8739,4/7/20,105
,Saint Lucia,13.9094,-60.9789,4/7/20,14
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/7/20,8
,San Marino,43.9424,12.4578,4/7/20,279
,Saudi Arabia,24.0,45.0,4/7/20,2795
,Senegal,14.4974,-14.4524,4/7/20,237
,Serbia,44.0165,21.0059,4/7/20,2447
,Seychelles,-4.6796,55.492,4/7/20,11
,Singapore,1.2833,103.8333,4/7/20,1481
,Slovakia,48.669,19.699,4/7/20,581
,Slovenia,46.1512,14.9955,4/7/20,1059
,Somalia,5.1521,46.1996,4/7/20,8
,South Africa,-30.5595,22.9375,4/7/20,1749
,Spain,40.0,-4.0,4/7/20,141942
,Sri Lanka,7.0,81.0,4/7/20,185
,Sudan,12.8628,30.2176,4/7/20,14
,Suriname,3.9193,-56.0278,4/7/20,10
,Sweden,63.0,16.0,4/7/20,7693
,Switzerland,46.8182,8.2275,4/7/20,22253
,Taiwan*,23.7,121.0,4/7/20,376
,Tanzania,-6.369,34.8888,4/7/20,24
,Thailand,15.0,101.0,4/7/20,2258
,Togo,8.6195,0.8248,4/7/20,65
,Trinidad and Tobago,10.6918,-61.2225,4/7/20,107
,Tunisia,34.0,9.0,4/7/20,623
,Turkey,38.9637,35.2433,4/7/20,34109
,Uganda,1.0,32.0,4/7/20,52
,Ukraine,48.3794,31.1656,4/7/20,1462
,United Arab Emirates,24.0,54.0,4/7/20,2359
Bermuda,United Kingdom,32.3078,-64.7505,4/7/20,39
Cayman Islands,United Kingdom,19.3133,-81.2546,4/7/20,45
Channel Islands,United Kingdom,49.3723,-2.3644,4/7/20,335
Gibraltar,United Kingdom,36.1408,-5.3536,4/7/20,113
Isle of Man,United Kingdom,54.2361,-4.5481,4/7/20,150
Montserrat,United Kingdom,16.7425,-62.1874,4/7/20,9
,United Kingdom,55.3781,-3.4360000000000004,4/7/20,55242
,Uruguay,-32.5228,-55.7658,4/7/20,424
,US,37.0902,-95.7129,4/7/20,397121
,Uzbekistan,41.3775,64.5853,4/7/20,520
,Venezuela,6.4238,-66.5897,4/7/20,165
,Vietnam,16.0,108.0,4/7/20,249
,Zambia,-15.4167,28.2833,4/7/20,39
,Zimbabwe,-20.0,30.0,4/7/20,11
Diamond Princess,Canada,0.0,0.0,4/7/20,0
,Dominica,15.415,-61.371,4/7/20,15
,Grenada,12.1165,-61.679,4/7/20,12
,Mozambique,-18.665695,35.529562,4/7/20,10
,Syria,34.802075,38.99681500000001,4/7/20,19
,Timor-Leste,-8.874217,125.727539,4/7/20,1
,Belize,13.1939,-59.5432,4/7/20,7
Recovered,Canada,0.0,0.0,4/7/20,0
,Laos,19.85627,102.495496,4/7/20,14
,Libya,26.3351,17.228331,4/7/20,20
,West Bank and Gaza,31.9522,35.2332,4/7/20,261
