state,country,lat,long,date,recovered
,Mexico,23.6345,-102.5528,4/22/20,2627
,Moldova,47.4116,28.3699,4/22/20,560
,Monaco,43.7333,7.4167,4/22/20,26
,Mongolia,46.8625,103.8467,4/22/20,8
,Montenegro,42.5,19.3,4/22/20,116
,Morocco,31.7917,-7.0926,4/22/20,417
,Mozambique,-18.6657,35.5296,4/22/20,8
,Namibia,-22.9576,18.4904,4/22/20,6
,Nepal,28.1667,84.25,4/22/20,7
Aruba,Netherlands,12.5186,-70.0358,4/22/20,68
Curacao,Netherlands,12.1696,-68.99,4/22/20,11
Sint Maarten,Netherlands,18.0425,-63.0548,4/22/20,22
,Netherlands,52.1326,5.2913,4/22/20,0
,New Zealand,-40.9006,174.886,4/22/20,1036
,Nicaragua,12.8654,-85.2072,4/22/20,7
,Niger,17.6078,8.0817,4/22/20,193
,Nigeria,9.082,8.6753,4/22/20,197
,North Macedonia,41.6086,21.7453,4/22/20,272
,Norway,60.472,8.4689,4/22/20,32
,Oman,21.0,57.0,4/22/20,238
,Pakistan,30.3753,69.3451,4/22/20,2156
,Panama,8.538,-80.7821,4/22/20,231
,Papua New Guinea,-6.315,143.9555,4/22/20,0
,Paraguay,-23.4425,-58.4438,4/22/20,62
,Peru,-9.19,-75.0152,4/22/20,7027
,Philippines,13.0,122.0,4/22/20,693
,Poland,51.9194,19.1451,4/22/20,1513
,Portugal,39.3999,-8.2245,4/22/20,1143
,Qatar,25.3548,51.1839,4/22/20,689
,Romania,45.9432,24.9668,4/22/20,2406
,Russia,60.0,90.0,4/22/20,4420
,Rwanda,-1.9403,29.8739,4/22/20,84
,Saint Kitts and Nevis,17.357822,-62.782998,4/22/20,1
,Saint Lucia,13.9094,-60.9789,4/22/20,15
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/22/20,3
,San Marino,43.9424,12.4578,4/22/20,62
,Saudi Arabia,24.0,45.0,4/22/20,1812
,Senegal,14.4974,-14.4524,4/22/20,253
,Serbia,44.0165,21.0059,4/22/20,1025
,Seychelles,-4.6796,55.492,4/22/20,5
,Singapore,1.2833,103.8333,4/22/20,896
,Slovakia,48.669,19.699,4/22/20,284
,Slovenia,46.1512,14.9955,4/22/20,205
,Somalia,5.1521,46.1996,4/22/20,4
,South Africa,-30.5595,22.9375,4/22/20,1055
,Spain,40.0,-4.0,4/22/20,85915
,Sri Lanka,7.0,81.0,4/22/20,105
,Sudan,12.8628,30.2176,4/22/20,12
,Suriname,3.9193,-56.0278,4/22/20,6
,Sweden,63.0,16.0,4/22/20,550
,Switzerland,46.8182,8.2275,4/22/20,19900
,Syria,34.8021,38.9968,4/22/20,6
,Taiwan*,23.7,121.0,4/22/20,236
,Tanzania,-6.369,34.8888,4/22/20,11
,Thailand,15.0,101.0,4/22/20,2352
,Timor-Leste,-8.8742,125.7275,4/22/20,1
,Togo,8.6195,0.8248,4/22/20,56
,Trinidad and Tobago,10.6918,-61.2225,4/22/20,37
,Tunisia,34.0,9.0,4/22/20,190
,Turkey,38.9637,35.2433,4/22/20,16477
,Uganda,1.0,32.0,4/22/20,45
,Ukraine,48.3794,31.1656,4/22/20,424
,United Arab Emirates,24.0,54.0,4/22/20,1546
Bermuda,United Kingdom,32.3078,-64.7505,4/22/20,39
Cayman Islands,United Kingdom,19.3133,-81.2546,4/22/20,7
Channel Islands,United Kingdom,49.3723,-2.3644,4/22/20,285
Gibraltar,United Kingdom,36.1408,-5.3536,4/22/20,127
Isle of Man,United Kingdom,54.2361,-4.5481,4/22/20,212
Montserrat,United Kingdom,16.7425,-62.1874,4/22/20,2
,United Kingdom,55.3781,-3.4360000000000004,4/22/20,0
,Uruguay,-32.5228,-55.7658,4/22/20,324
,US,37.0902,-95.7129,4/22/20,77366
,Uzbekistan,41.3775,64.5853,4/22/20,450
,Venezuela,6.4238,-66.5897,4/22/20,122
,Vietnam,16.0,108.0,4/22/20,223
,Zambia,-15.4167,28.2833,4/22/20,35
,Zimbabwe,-20.0,30.0,4/22/20,2
,West Bank and Gaza,31.9522,35.2332,4/22/20,71
,Laos,19.856270000000002,102.495496,4/22/20,4
,Kosovo,42.602636,20.902977,4/22/20,138
,Burma,21.9162,95.956,4/22/20,7
Anguilla,United Kingdom,18.2206,-63.0686,4/22/20,1
British Virgin Islands,United Kingdom,18.4207,-64.64,4/22/20,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/22/20,4
,MS Zaandam,0.0,0.0,4/22/20,0
,Botswana,-22.3285,24.6849,4/22/20,0
,Burundi,-3.3731,29.9189,4/22/20,4
,Sierra Leone,8.460555000000001,-11.779889,4/22/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/22/20,0
,Malawi,-13.254307999999998,34.301525,4/22/20,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/22/20,3
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/22/20,0
,South Sudan,6.8770000000000024,31.307,4/22/20,0
,Western Sahara,24.2155,-12.8858,4/22/20,0
,Sao Tome and Principe,0.18636,6.613081,4/22/20,0
,Yemen,15.552726999999999,48.516388,4/22/20,0
,Comoros,-11.6455,43.3333,4/22/20,0
,Tajikistan,38.861034000000004,71.276093,4/22/20,0
,Afghanistan,33.0,65.0,4/23/20,179
,Albania,41.1533,20.1683,4/23/20,385
,Algeria,28.0339,1.6596,4/23/20,1355
,Andorra,42.5063,1.5218,4/23/20,333
,Angola,-11.2027,17.8739,4/23/20,6
,Antigua and Barbuda,17.0608,-61.7964,4/23/20,10
,Argentina,-38.4161,-63.6167,4/23/20,919
,Armenia,40.0691,45.0382,4/23/20,659
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/20,93
New South Wales,Australia,-33.8688,151.2093,4/23/20,2006
Northern Territory,Australia,-12.4634,130.8456,4/23/20,16
Queensland,Australia,-28.0167,153.4,4/23/20,738
South Australia,Australia,-34.9285,138.6007,4/23/20,394
Tasmania,Australia,-41.4545,145.9707,4/23/20,91
Victoria,Australia,-37.8136,144.9631,4/23/20,1251
Western Australia,Australia,-31.9505,115.8605,4/23/20,458
,Austria,47.5162,14.5501,4/23/20,11694
,Azerbaijan,40.1431,47.5769,4/23/20,948
,Bahamas,25.0343,-77.3963,4/23/20,14
,Bahrain,26.0275,50.55,4/23/20,1082
,Bangladesh,23.685,90.3563,4/23/20,108
,Barbados,13.1939,-59.5432,4/23/20,30
,Belarus,53.7098,27.9534,4/23/20,938
,Belgium,50.8333,4.0,4/23/20,9800
,Belize,13.1939,-59.5432,4/23/20,5
,Benin,9.3077,2.3158,4/23/20,27
,Bhutan,27.5142,90.4336,4/23/20,3
,Bolivia,-16.2902,-63.5887,4/23/20,44
,Bosnia and Herzegovina,43.9159,17.6791,4/23/20,485
,Brazil,-14.235,-51.9253,4/23/20,26573
,Brunei,4.5353,114.7277,4/23/20,119
,Bulgaria,42.7339,25.4858,4/23/20,190
,Burkina Faso,12.2383,-1.5616,4/23/20,410
,Cabo Verde,16.5388,-23.0418,4/23/20,1
,Cambodia,11.55,104.9167,4/23/20,110
,Cameroon,3.8480000000000003,11.5021,4/23/20,668
,Canada,56.1304,-106.3468,4/23/20,14761
,Central African Republic,6.6111,20.9394,4/23/20,10
,Chad,15.4542,18.7322,4/23/20,8
,Chile,-35.6751,-71.543,4/23/20,5804
Anhui,China,31.8257,117.2264,4/23/20,984
Beijing,China,40.1824,116.4142,4/23/20,524
Chongqing,China,30.0572,107.874,4/23/20,573
Fujian,China,26.0789,117.9874,4/23/20,346
Gansu,China,37.8099,101.0583,4/23/20,137
Guangdong,China,23.3417,113.4244,4/23/20,1528
Guangxi,China,23.8298,108.7881,4/23/20,252
Guizhou,China,26.8154,106.8748,4/23/20,145
Hainan,China,19.1959,109.7453,4/23/20,162
Hebei,China,39.549,116.1306,4/23/20,317
Heilongjiang,China,47.861999999999995,127.7615,4/23/20,485
Henan,China,33.882,113.61399999999999,4/23/20,1254
Hong Kong,China,22.3,114.2,4/23/20,699
Hubei,China,30.9756,112.2707,4/23/20,63569
Hunan,China,27.6104,111.7088,4/23/20,1015
Inner Mongolia,China,44.0935,113.9448,4/23/20,108
Jiangsu,China,32.9711,119.455,4/23/20,646
Jiangxi,China,27.614,115.7221,4/23/20,936
Jilin,China,43.6661,126.1923,4/23/20,99
Liaoning,China,41.2956,122.6085,4/23/20,143
Macau,China,22.1667,113.55,4/23/20,27
Ningxia,China,37.2692,106.1655,4/23/20,75
Qinghai,China,35.7452,95.9956,4/23/20,18
Shaanxi,China,35.1917,108.8701,4/23/20,253
Shandong,China,36.3427,118.1498,4/23/20,766
Shanghai,China,31.201999999999998,121.4491,4/23/20,533
Shanxi,China,37.5777,112.2922,4/23/20,142
Sichuan,China,30.6171,102.7103,4/23/20,558
Tianjin,China,39.3054,117.323,4/23/20,179
Tibet,China,31.6927,88.0924,4/23/20,1
Xinjiang,China,41.1129,85.2401,4/23/20,73
Yunnan,China,24.974,101.48700000000001,4/23/20,180
Zhejiang,China,29.1832,120.0934,4/23/20,1256
,Colombia,4.5709,-74.2973,4/23/20,927
,Congo (Brazzaville),-4.0383,21.7587,4/23/20,16
,Congo (Kinshasa),-4.0383,21.7587,4/23/20,47
,Costa Rica,9.7489,-83.7534,4/23/20,196
,Cote d'Ivoire,7.54,-5.5471,4/23/20,359
,Croatia,45.1,15.2,4/23/20,883
,Diamond Princess,0.0,0.0,4/23/20,645
,Cuba,22.0,-80.0,4/23/20,365
,Cyprus,35.1264,33.4299,4/23/20,98
,Czechia,49.8175,15.472999999999999,4/23/20,2152
Faroe Islands,Denmark,61.8926,-6.9118,4/23/20,178
Greenland,Denmark,71.7069,-42.6043,4/23/20,11
,Denmark,56.2639,9.5018,4/23/20,5384
,Djibouti,11.8251,42.5903,4/23/20,252
,Dominica,15.415,-61.371,4/23/20,9
,Dominican Republic,18.7357,-70.1627,4/23/20,581
,Ecuador,-1.8312,-78.1834,4/23/20,1328
,Egypt,26.0,30.0,4/23/20,1004
,El Salvador,13.7942,-88.8965,4/23/20,67
,Equatorial Guinea,1.5,10.0,4/23/20,7
,Eritrea,15.1794,39.7823,4/23/20,6
,Estonia,58.5953,25.0136,4/23/20,192
,Eswatini,-26.5225,31.4659,4/23/20,8
,Ethiopia,9.145,40.4897,4/23/20,21
,Fiji,-17.7134,178.065,4/23/20,8
,Finland,64.0,26.0,4/23/20,2000
French Guiana,France,3.9339,-53.1258,4/23/20,84
French Polynesia,France,-17.6797,149.4068,4/23/20,36
Guadeloupe,France,16.25,-61.5833,4/23/20,76
Martinique,France,14.6415,-61.0242,4/23/20,73
Mayotte,France,-12.8275,45.1662,4/23/20,125
New Caledonia,France,-20.9043,165.618,4/23/20,17
Reunion,France,-21.1351,55.2471,4/23/20,238
Saint Barthelemy,France,17.9,-62.8333,4/23/20,6
St Martin,France,18.0708,-63.0501,4/23/20,19
,France,46.2276,2.2137,4/23/20,41414
,Gabon,-0.8037,11.6094,4/23/20,24
,Gambia,13.4432,-15.3101,4/23/20,2
,Georgia,42.3154,43.3569,4/23/20,111
,Germany,51.0,9.0,4/23/20,103300
,Ghana,7.9465,-1.0232,4/23/20,99
,Grenada,12.1165,-61.678999999999995,4/23/20,6
,Greece,39.0742,21.8243,4/23/20,577
,Guatemala,15.7835,-90.2308,4/23/20,30
,Guinea,9.9456,-9.6966,4/23/20,170
,Guinea-Bissau,11.8037,-15.1804,4/23/20,3
,Guyana,5.0,-58.75,4/23/20,9
,Haiti,18.9712,-72.2852,4/23/20,2
,Holy See,41.9029,12.4534,4/23/20,2
,Honduras,15.2,-86.2419,4/23/20,31
,Hungary,47.1625,19.5033,4/23/20,390
,Iceland,64.9631,-19.0208,4/23/20,1509
,India,21.0,78.0,4/23/20,5012
,Indonesia,-0.7893,113.9213,4/23/20,960
,Iran,32.0,53.0,4/23/20,64843
,Iraq,33.0,44.0,4/23/20,1171
,Ireland,53.1424,-7.6921,4/23/20,9233
,Israel,31.0,35.0,4/23/20,5611
,Italy,43.0,12.0,4/23/20,57576
,Jamaica,18.1096,-77.2975,4/23/20,28
,Japan,36.0,138.0,4/23/20,1494
,Jordan,31.24,36.51,4/23/20,318
,Kazakhstan,48.0196,66.9237,4/23/20,560
,Kenya,-0.0236,37.9062,4/23/20,89
,South Korea,36.0,128.0,4/23/20,8501
,Kuwait,29.5,47.75,4/23/20,498
,Kyrgyzstan,41.2044,74.7661,4/23/20,302
,Latvia,56.8796,24.6032,4/23/20,133
,Lebanon,33.8547,35.8623,4/23/20,140
,Liberia,6.4281,-9.4295,4/23/20,20
,Libya,26.3351,17.228331,4/23/20,15
,Liechtenstein,47.14,9.55,4/23/20,55
,Lithuania,55.1694,23.8813,4/23/20,399
,Luxembourg,49.8153,6.1296,4/23/20,728
,Madagascar,-18.7669,46.8691,4/23/20,58
,Malaysia,2.5,112.5,4/23/20,3542
,Maldives,3.2028,73.2207,4/23/20,16
,Mali,17.570692,-3.996166000000001,4/23/20,77
,Malta,35.9375,14.3754,4/23/20,204
,Mauritania,21.0079,10.9408,4/23/20,6
,Mauritius,-20.2,57.5,4/23/20,266
,Mexico,23.6345,-102.5528,4/23/20,2627
,Moldova,47.4116,28.3699,4/23/20,661
,Monaco,43.7333,7.4167,4/23/20,35
,Mongolia,46.8625,103.8467,4/23/20,9
,Montenegro,42.5,19.3,4/23/20,123
,Morocco,31.7917,-7.0926,4/23/20,456
,Mozambique,-18.6657,35.5296,4/23/20,9
,Namibia,-22.9576,18.4904,4/23/20,7
,Nepal,28.1667,84.25,4/23/20,10
Aruba,Netherlands,12.5186,-70.0358,4/23/20,68
Curacao,Netherlands,12.1696,-68.99,4/23/20,11
Sint Maarten,Netherlands,18.0425,-63.0548,4/23/20,22
,Netherlands,52.1326,5.2913,4/23/20,0
,New Zealand,-40.9006,174.886,4/23/20,1095
,Nicaragua,12.8654,-85.2072,4/23/20,7
,Niger,17.6078,8.0817,4/23/20,256
,Nigeria,9.082,8.6753,4/23/20,197
,North Macedonia,41.6086,21.7453,4/23/20,301
,Norway,60.472,8.4689,4/23/20,32
,Oman,21.0,57.0,4/23/20,307
,Pakistan,30.3753,69.3451,4/23/20,2527
,Panama,8.538,-80.7821,4/23/20,271
,Papua New Guinea,-6.315,143.9555,4/23/20,0
,Paraguay,-23.4425,-58.4438,4/23/20,67
,Peru,-9.19,-75.0152,4/23/20,7422
,Philippines,13.0,122.0,4/23/20,722
,Poland,51.9194,19.1451,4/23/20,1740
,Portugal,39.3999,-8.2245,4/23/20,1201
,Qatar,25.3548,51.1839,4/23/20,750
,Romania,45.9432,24.9668,4/23/20,2478
,Russia,60.0,90.0,4/23/20,4891
,Rwanda,-1.9403,29.8739,4/23/20,87
,Saint Kitts and Nevis,17.357822,-62.782998,4/23/20,1
,Saint Lucia,13.9094,-60.9789,4/23/20,15
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/23/20,3
,San Marino,43.9424,12.4578,4/23/20,63
,Saudi Arabia,24.0,45.0,4/23/20,1925
,Senegal,14.4974,-14.4524,4/23/20,257
,Serbia,44.0165,21.0059,4/23/20,1067
,Seychelles,-4.6796,55.492,4/23/20,6
,Singapore,1.2833,103.8333,4/23/20,924
,Slovakia,48.669,19.699,4/23/20,288
,Slovenia,46.1512,14.9955,4/23/20,211
,Somalia,5.1521,46.1996,4/23/20,8
,South Africa,-30.5595,22.9375,4/23/20,1473
,Spain,40.0,-4.0,4/23/20,89250
,Sri Lanka,7.0,81.0,4/23/20,107
,Sudan,12.8628,30.2176,4/23/20,14
,Suriname,3.9193,-56.0278,4/23/20,6
,Sweden,63.0,16.0,4/23/20,550
,Switzerland,46.8182,8.2275,4/23/20,20600
,Syria,34.8021,38.9968,4/23/20,6
,Taiwan*,23.7,121.0,4/23/20,253
,Tanzania,-6.369,34.8888,4/23/20,11
,Thailand,15.0,101.0,4/23/20,2430
,Timor-Leste,-8.8742,125.7275,4/23/20,1
,Togo,8.6195,0.8248,4/23/20,59
,Trinidad and Tobago,10.6918,-61.2225,4/23/20,48
,Tunisia,34.0,9.0,4/23/20,190
,Turkey,38.9637,35.2433,4/23/20,18491
,Uganda,1.0,32.0,4/23/20,46
,Ukraine,48.3794,31.1656,4/23/20,504
,United Arab Emirates,24.0,54.0,4/23/20,1637
Bermuda,United Kingdom,32.3078,-64.7505,4/23/20,39
Cayman Islands,United Kingdom,19.3133,-81.2546,4/23/20,7
Channel Islands,United Kingdom,49.3723,-2.3644,4/23/20,295
Gibraltar,United Kingdom,36.1408,-5.3536,4/23/20,129
Isle of Man,United Kingdom,54.2361,-4.5481,4/23/20,221
Montserrat,United Kingdom,16.7425,-62.1874,4/23/20,2
,United Kingdom,55.3781,-3.4360000000000004,4/23/20,0
,Uruguay,-32.5228,-55.7658,4/23/20,354
,US,37.0902,-95.7129,4/23/20,80203
,Uzbekistan,41.3775,64.5853,4/23/20,561
,Venezuela,6.4238,-66.5897,4/23/20,126
,Vietnam,16.0,108.0,4/23/20,224
,Zambia,-15.4167,28.2833,4/23/20,37
,Zimbabwe,-20.0,30.0,4/23/20,2
,West Bank and Gaza,31.9522,35.2332,4/23/20,92
,Laos,19.856270000000002,102.495496,4/23/20,4
,Kosovo,42.602636,20.902977,4/23/20,159
,Burma,21.9162,95.956,4/23/20,9
Anguilla,United Kingdom,18.2206,-63.0686,4/23/20,1
British Virgin Islands,United Kingdom,18.4207,-64.64,4/23/20,3
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/23/20,4
,MS Zaandam,0.0,0.0,4/23/20,0
,Botswana,-22.3285,24.6849,4/23/20,0
,Burundi,-3.3731,29.9189,4/23/20,4
,Sierra Leone,8.460555000000001,-11.779889,4/23/20,10
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/23/20,0
,Malawi,-13.254307999999998,34.301525,4/23/20,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/23/20,11
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/23/20,0
,South Sudan,6.8770000000000024,31.307,4/23/20,0
,Western Sahara,24.2155,-12.8858,4/23/20,5
,Sao Tome and Principe,0.18636,6.613081,4/23/20,0
,Yemen,15.552726999999999,48.516388,4/23/20,0
,Comoros,-11.6455,43.3333,4/23/20,0
,Tajikistan,38.861034000000004,71.276093,4/23/20,0
,Afghanistan,33.0,65.0,4/24/20,188
,Albania,41.1533,20.1683,4/24/20,394
,Algeria,28.0339,1.6596,4/24/20,1408
,Andorra,42.5063,1.5218,4/24/20,344
,Angola,-11.2027,17.8739,4/24/20,6
,Antigua and Barbuda,17.0608,-61.7964,4/24/20,11
,Argentina,-38.4161,-63.6167,4/24/20,976
,Armenia,40.0691,45.0382,4/24/20,728
Australian Capital Territory,Australia,-35.4735,149.0124,4/24/20,97
New South Wales,Australia,-33.8688,151.2093,4/24/20,2056
Northern Territory,Australia,-12.4634,130.8456,4/24/20,20
Queensland,Australia,-28.0167,153.4,4/24/20,738
South Australia,Australia,-34.9285,138.6007,4/24/20,401
Tasmania,Australia,-41.4545,145.9707,4/24/20,106
Victoria,Australia,-37.8136,144.9631,4/24/20,1254
Western Australia,Australia,-31.9505,115.8605,4/24/20,464
,Austria,47.5162,14.5501,4/24/20,11872
,Azerbaijan,40.1431,47.5769,4/24/20,1013
,Bahamas,25.0343,-77.3963,4/24/20,15
,Bahrain,26.0275,50.55,4/24/20,1113
,Bangladesh,23.685,90.3563,4/24/20,112
,Barbados,13.1939,-59.5432,4/24/20,31
,Belarus,53.7098,27.9534,4/24/20,1120
,Belgium,50.8333,4.0,4/24/20,10122
,Belize,13.1939,-59.5432,4/24/20,5
,Benin,9.3077,2.3158,4/24/20,27
,Bhutan,27.5142,90.4336,4/24/20,3
,Bolivia,-16.2902,-63.5887,4/24/20,54
,Bosnia and Herzegovina,43.9159,17.6791,4/24/20,538
,Brazil,-14.235,-51.9253,4/24/20,27655
,Brunei,4.5353,114.7277,4/24/20,120
,Bulgaria,42.7339,25.4858,4/24/20,197
,Burkina Faso,12.2383,-1.5616,4/24/20,425
,Cabo Verde,16.5388,-23.0418,4/24/20,1
,Cambodia,11.55,104.9167,4/24/20,117
,Cameroon,3.8480000000000003,11.5021,4/24/20,668
,Canada,56.1304,-106.3468,4/24/20,15149
,Central African Republic,6.6111,20.9394,4/24/20,10
,Chad,15.4542,18.7322,4/24/20,8
,Chile,-35.6751,-71.543,4/24/20,6327
Anhui,China,31.8257,117.2264,4/24/20,985
Beijing,China,40.1824,116.4142,4/24/20,525
Chongqing,China,30.0572,107.874,4/24/20,573
Fujian,China,26.0789,117.9874,4/24/20,349
Gansu,China,37.8099,101.0583,4/24/20,137
Guangdong,China,23.3417,113.4244,4/24/20,1534
Guangxi,China,23.8298,108.7881,4/24/20,252
Guizhou,China,26.8154,106.8748,4/24/20,145
Hainan,China,19.1959,109.7453,4/24/20,162
Hebei,China,39.549,116.1306,4/24/20,318
Heilongjiang,China,47.861999999999995,127.7615,4/24/20,508
Henan,China,33.882,113.61399999999999,4/24/20,1254
Hong Kong,China,22.3,114.2,4/24/20,725
Hubei,China,30.9756,112.2707,4/24/20,63593
Hunan,China,27.6104,111.7088,4/24/20,1015
Inner Mongolia,China,44.0935,113.9448,4/24/20,114
Jiangsu,China,32.9711,119.455,4/24/20,646
Jiangxi,China,27.614,115.7221,4/24/20,936
Jilin,China,43.6661,126.1923,4/24/20,99
Liaoning,China,41.2956,122.6085,4/24/20,143
Macau,China,22.1667,113.55,4/24/20,27
Ningxia,China,37.2692,106.1655,4/24/20,75
Qinghai,China,35.7452,95.9956,4/24/20,18
Shaanxi,China,35.1917,108.8701,4/24/20,253
Shandong,China,36.3427,118.1498,4/24/20,767
Shanghai,China,31.201999999999998,121.4491,4/24/20,558
Shanxi,China,37.5777,112.2922,4/24/20,149
Sichuan,China,30.6171,102.7103,4/24/20,558
Tianjin,China,39.3054,117.323,4/24/20,181
Tibet,China,31.6927,88.0924,4/24/20,1
Xinjiang,China,41.1129,85.2401,4/24/20,73
Yunnan,China,24.974,101.48700000000001,4/24/20,180
Zhejiang,China,29.1832,120.0934,4/24/20,1256
,Colombia,4.5709,-74.2973,4/24/20,1003
,Congo (Brazzaville),-4.0383,21.7587,4/24/20,19
,Congo (Kinshasa),-4.0383,21.7587,4/24/20,48
,Costa Rica,9.7489,-83.7534,4/24/20,216
,Cote d'Ivoire,7.54,-5.5471,4/24/20,419
,Croatia,45.1,15.2,4/24/20,982
,Diamond Princess,0.0,0.0,4/24/20,645
,Cuba,22.0,-80.0,4/24/20,416
,Cyprus,35.1264,33.4299,4/24/20,98
,Czechia,49.8175,15.472999999999999,4/24/20,2371
Faroe Islands,Denmark,61.8926,-6.9118,4/24/20,178
Greenland,Denmark,71.7069,-42.6043,4/24/20,11
,Denmark,56.2639,9.5018,4/24/20,5526
,Djibouti,11.8251,42.5903,4/24/20,330
,Dominica,15.415,-61.371,4/24/20,10
,Dominican Republic,18.7357,-70.1627,4/24/20,763
,Ecuador,-1.8312,-78.1834,4/24/20,1366
,Egypt,26.0,30.0,4/24/20,1075
,El Salvador,13.7942,-88.8965,4/24/20,75
,Equatorial Guinea,1.5,10.0,4/24/20,7
,Eritrea,15.1794,39.7823,4/24/20,11
,Estonia,58.5953,25.0136,4/24/20,206
,Eswatini,-26.5225,31.4659,4/24/20,10
,Ethiopia,9.145,40.4897,4/24/20,25
,Fiji,-17.7134,178.065,4/24/20,10
,Finland,64.0,26.0,4/24/20,2500
French Guiana,France,3.9339,-53.1258,4/24/20,87
French Polynesia,France,-17.6797,149.4068,4/24/20,41
Guadeloupe,France,16.25,-61.5833,4/24/20,82
Martinique,France,14.6415,-61.0242,4/24/20,77
Mayotte,France,-12.8275,45.1662,4/24/20,144
New Caledonia,France,-20.9043,165.618,4/24/20,17
Reunion,France,-21.1351,55.2471,4/24/20,300
Saint Barthelemy,France,17.9,-62.8333,4/24/20,6
St Martin,France,18.0708,-63.0501,4/24/20,24
,France,46.2276,2.2137,4/24/20,42715
,Gabon,-0.8037,11.6094,4/24/20,26
,Gambia,13.4432,-15.3101,4/24/20,2
,Georgia,42.3154,43.3569,4/24/20,132
,Germany,51.0,9.0,4/24/20,109800
,Ghana,7.9465,-1.0232,4/24/20,134
,Grenada,12.1165,-61.678999999999995,4/24/20,7
,Greece,39.0742,21.8243,4/24/20,577
,Guatemala,15.7835,-90.2308,4/24/20,30
,Guinea,9.9456,-9.6966,4/24/20,191
,Guinea-Bissau,11.8037,-15.1804,4/24/20,3
,Guyana,5.0,-58.75,4/24/20,12
,Haiti,18.9712,-72.2852,4/24/20,2
,Holy See,41.9029,12.4534,4/24/20,2
,Honduras,15.2,-86.2419,4/24/20,58
,Hungary,47.1625,19.5033,4/24/20,458
,Iceland,64.9631,-19.0208,4/24/20,1542
,India,21.0,78.0,4/24/20,5498
,Indonesia,-0.7893,113.9213,4/24/20,1002
,Iran,32.0,53.0,4/24/20,66599
,Iraq,33.0,44.0,4/24/20,1204
,Ireland,53.1424,-7.6921,4/24/20,9233
,Israel,31.0,35.0,4/24/20,6003
,Italy,43.0,12.0,4/24/20,60498
,Jamaica,18.1096,-77.2975,4/24/20,28
,Japan,36.0,138.0,4/24/20,1530
,Jordan,31.24,36.51,4/24/20,326
,Kazakhstan,48.0196,66.9237,4/24/20,604
,Kenya,-0.0236,37.9062,4/24/20,94
,South Korea,36.0,128.0,4/24/20,8635
,Kuwait,29.5,47.75,4/24/20,613
,Kyrgyzstan,41.2044,74.7661,4/24/20,345
,Latvia,56.8796,24.6032,4/24/20,267
,Lebanon,33.8547,35.8623,4/24/20,140
,Liberia,6.4281,-9.4295,4/24/20,25
,Libya,26.3351,17.228331,4/24/20,18
,Liechtenstein,47.14,9.55,4/24/20,55
,Lithuania,55.1694,23.8813,4/24/20,430
,Luxembourg,49.8153,6.1296,4/24/20,3007
,Madagascar,-18.7669,46.8691,4/24/20,61
,Malaysia,2.5,112.5,4/24/20,3663
,Maldives,3.2028,73.2207,4/24/20,16
,Mali,17.570692,-3.996166000000001,4/24/20,87
,Malta,35.9375,14.3754,4/24/20,223
,Mauritania,21.0079,10.9408,4/24/20,6
,Mauritius,-20.2,57.5,4/24/20,285
,Mexico,23.6345,-102.5528,4/24/20,2627
,Moldova,47.4116,28.3699,4/24/20,755
,Monaco,43.7333,7.4167,4/24/20,41
,Mongolia,46.8625,103.8467,4/24/20,9
,Montenegro,42.5,19.3,4/24/20,123
,Morocco,31.7917,-7.0926,4/24/20,486
,Mozambique,-18.6657,35.5296,4/24/20,12
,Namibia,-22.9576,18.4904,4/24/20,7
,Nepal,28.1667,84.25,4/24/20,11
Aruba,Netherlands,12.5186,-70.0358,4/24/20,69
Curacao,Netherlands,12.1696,-68.99,4/24/20,11
Sint Maarten,Netherlands,18.0425,-63.0548,4/24/20,22
,Netherlands,52.1326,5.2913,4/24/20,0
,New Zealand,-40.9006,174.886,4/24/20,1118
,Nicaragua,12.8654,-85.2072,4/24/20,7
,Niger,17.6078,8.0817,4/24/20,289
,Nigeria,9.082,8.6753,4/24/20,208
,North Macedonia,41.6086,21.7453,4/24/20,337
,Norway,60.472,8.4689,4/24/20,32
,Oman,21.0,57.0,4/24/20,325
,Pakistan,30.3753,69.3451,4/24/20,2755
,Panama,8.538,-80.7821,4/24/20,319
,Papua New Guinea,-6.315,143.9555,4/24/20,0
,Paraguay,-23.4425,-58.4438,4/24/20,78
,Peru,-9.19,-75.0152,4/24/20,7496
,Philippines,13.0,122.0,4/24/20,762
,Poland,51.9194,19.1451,4/24/20,1944
,Portugal,39.3999,-8.2245,4/24/20,1228
,Qatar,25.3548,51.1839,4/24/20,809
,Romania,45.9432,24.9668,4/24/20,2817
,Russia,60.0,90.0,4/24/20,5568
,Rwanda,-1.9403,29.8739,4/24/20,87
